dataset,cascade_id,label,y_false,final_size,final_depth,reach_target,window_type,window_value,not_reached_k,early_n_nodes,early_depth,avg_root_distance,early_width,branching_factor,internal_node_share,leaf_fraction,outdegree_entropy,structural_virality_proxy
twitter15,407162181059612672,true,0,108,1,4.6913478822291435,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407162181059612672,true,0,108,1,4.6913478822291435,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407162181059612672,true,0,108,1,4.6913478822291435,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407163499723624449,true,0,227,2,5.429345628954441,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407163499723624449,true,0,227,2,5.429345628954441,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407163499723624449,true,0,227,2,5.429345628954441,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407163869673443328,true,0,346,3,5.849324779946859,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407163869673443328,true,0,346,3,5.849324779946859,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407163869673443328,true,0,346,3,5.849324779946859,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407164247768977409,true,0,195,5,5.278114659230517,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407164247768977409,true,0,195,5,5.278114659230517,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407164247768977409,true,0,195,5,5.278114659230517,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407164597511393280,true,0,1504,8,7.316548177182976,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407164597511393280,true,0,1504,8,7.316548177182976,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407164597511393280,true,0,1504,8,7.316548177182976,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407167258452971520,true,0,152,3,5.030437921392435,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407167258452971520,true,0,152,3,5.030437921392435,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407167258452971520,true,0,152,3,5.030437921392435,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407167928313081856,true,0,330,2,5.802118375377063,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407167928313081856,true,0,330,2,5.802118375377063,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407167928313081856,true,0,330,2,5.802118375377063,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407169212428206080,true,0,237,6,5.472270673671475,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407169212428206080,true,0,237,6,5.472270673671475,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407169212428206080,true,0,237,6,5.472270673671475,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407169699559247872,true,0,186,2,5.231108616854587,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407169699559247872,true,0,186,2,5.231108616854587,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407169699559247872,true,0,186,2,5.231108616854587,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407169885345943552,true,0,148,7,5.003946305945459,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407169885345943552,true,0,148,7,5.003946305945459,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407169885345943552,true,0,148,7,5.003946305945459,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407170170533064705,true,0,103,4,4.6443908991413725,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407170170533064705,true,0,103,4,4.6443908991413725,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407170170533064705,true,0,103,4,4.6443908991413725,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407170443443859456,true,0,295,4,5.69035945432406,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407170443443859456,true,0,295,4,5.69035945432406,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407170443443859456,true,0,295,4,5.69035945432406,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407173794583695360,true,0,106,6,4.672828834461906,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407173794583695360,true,0,106,6,4.672828834461906,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407173794583695360,true,0,106,6,4.672828834461906,k,50,False,50,2,1.36,30,24.5,0.04,0.96,0.28229218908241477,2.409795918367347
twitter15,407174474207731712,true,0,92,4,4.532599493153256,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407174474207731712,true,0,92,4,4.532599493153256,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407174474207731712,true,0,92,4,4.532599493153256,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407176055657484289,true,0,139,4,4.941642422609304,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407176055657484289,true,0,139,4,4.941642422609304,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407176055657484289,true,0,139,4,4.941642422609304,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407176873605865472,true,0,393,3,5.976350909297934,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407176873605865472,true,0,393,3,5.976350909297934,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407176873605865472,true,0,393,3,5.976350909297934,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407177474788057088,true,0,2538,6,7.839525581704678,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407177474788057088,true,0,2538,6,7.839525581704678,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407177474788057088,true,0,2538,6,7.839525581704678,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407179055763836928,true,0,130,2,4.875197323201151,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407179055763836928,true,0,130,2,4.875197323201151,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407179055763836928,true,0,130,2,4.875197323201151,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407181813174788096,true,0,149,2,5.0106352940962555,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407181813174788096,true,0,149,2,5.0106352940962555,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407181813174788096,true,0,149,2,5.0106352940962555,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407182194206322689,true,0,103,2,4.6443908991413725,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407182194206322689,true,0,103,2,4.6443908991413725,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407182194206322689,true,0,103,2,4.6443908991413725,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407182466613792768,true,0,229,3,5.438079308923196,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407182466613792768,true,0,229,3,5.438079308923196,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407182466613792768,true,0,229,3,5.438079308923196,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407184707118309376,true,0,444,2,6.09807428216624,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407184707118309376,true,0,444,2,6.09807428216624,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407184707118309376,true,0,444,2,6.09807428216624,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407184730988097536,true,0,379,2,5.940171252720432,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407184730988097536,true,0,379,2,5.940171252720432,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407184730988097536,true,0,379,2,5.940171252720432,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407185422523977728,true,0,88,5,4.48863636973214,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407185422523977728,true,0,88,5,4.48863636973214,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407185422523977728,true,0,88,5,4.48863636973214,k,50,False,50,2,1.06,45,12.25,0.08,0.92,0.5221791902022728,2.1118367346938776
twitter15,407187197427593217,true,0,213,3,5.365976015021851,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407187197427593217,true,0,213,3,5.365976015021851,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407187197427593217,true,0,213,3,5.365976015021851,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407188779255222273,true,0,139,2,4.941642422609304,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407188779255222273,true,0,139,2,4.941642422609304,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407188779255222273,true,0,139,2,4.941642422609304,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407189015582887936,true,0,548,3,6.3080984415095305,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407189015582887936,true,0,548,3,6.3080984415095305,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407189015582887936,true,0,548,3,6.3080984415095305,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407191058108256257,true,0,98,4,4.59511985013459,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407191058108256257,true,0,98,4,4.59511985013459,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407191058108256257,true,0,98,4,4.59511985013459,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407191144880439298,true,0,108,2,4.6913478822291435,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407191144880439298,true,0,108,2,4.6913478822291435,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407191144880439298,true,0,108,2,4.6913478822291435,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407192027714322432,true,0,250,2,5.5254529391317835,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407192027714322432,true,0,250,2,5.5254529391317835,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407192027714322432,true,0,250,2,5.5254529391317835,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407192126032986112,true,0,160,2,5.081404364984463,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407192126032986112,true,0,160,2,5.081404364984463,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407192126032986112,true,0,160,2,5.081404364984463,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407192370040803329,true,0,273,2,5.6131281063880705,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407192370040803329,true,0,273,2,5.6131281063880705,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407192370040803329,true,0,273,2,5.6131281063880705,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407193347279699968,true,0,330,2,5.802118375377063,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407193347279699968,true,0,330,2,5.802118375377063,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407193347279699968,true,0,330,2,5.802118375377063,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407197113286545409,true,0,392,3,5.973809611869261,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407197113286545409,true,0,392,3,5.973809611869261,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407197113286545409,true,0,392,3,5.973809611869261,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407197672702214144,true,0,118,2,4.77912349311153,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407197672702214144,true,0,118,2,4.77912349311153,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407197672702214144,true,0,118,2,4.77912349311153,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407198255793987584,true,0,843,4,6.738152494595957,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407198255793987584,true,0,843,4,6.738152494595957,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407198255793987584,true,0,843,4,6.738152494595957,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407198615137181696,true,0,1825,9,7.509883061154913,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407198615137181696,true,0,1825,9,7.509883061154913,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407198615137181696,true,0,1825,9,7.509883061154913,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407205009676587009,true,0,113,2,4.736198448394496,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407205009676587009,true,0,113,2,4.736198448394496,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407205009676587009,true,0,113,2,4.736198448394496,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407205235682050048,true,0,179,6,5.19295685089021,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407205235682050048,true,0,179,6,5.19295685089021,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407205235682050048,true,0,179,6,5.19295685089021,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407205404075376640,true,0,104,6,4.653960350157523,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407205404075376640,true,0,104,6,4.653960350157523,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407205404075376640,true,0,104,6,4.653960350157523,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407206094747209728,true,0,231,7,5.44673737166631,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407206094747209728,true,0,231,7,5.44673737166631,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407206094747209728,true,0,231,7,5.44673737166631,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407209131351629824,true,0,214,5,5.3706380281276624,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407209131351629824,true,0,214,5,5.3706380281276624,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407209131351629824,true,0,214,5,5.3706380281276624,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407209222850756608,true,0,199,5,5.298317366548036,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407209222850756608,true,0,199,5,5.298317366548036,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407209222850756608,true,0,199,5,5.298317366548036,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407209892013821952,true,0,99,5,4.605170185988092,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407209892013821952,true,0,99,5,4.605170185988092,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407209892013821952,true,0,99,5,4.605170185988092,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407211258304552960,true,0,91,1,4.5217885770490405,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407211258304552960,true,0,91,1,4.5217885770490405,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407211258304552960,true,0,91,1,4.5217885770490405,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407212665350942720,true,0,126,2,4.844187086458591,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407212665350942720,true,0,126,2,4.844187086458591,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407212665350942720,true,0,126,2,4.844187086458591,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407213757048160256,true,0,172,5,5.153291594497779,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407213757048160256,true,0,172,5,5.153291594497779,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407213757048160256,true,0,172,5,5.153291594497779,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407213772328022016,true,0,318,3,5.765191102784844,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407213772328022016,true,0,318,3,5.765191102784844,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407213772328022016,true,0,318,3,5.765191102784844,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407217471473451008,true,0,105,2,4.663439094112067,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407217471473451008,true,0,105,2,4.663439094112067,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407217471473451008,true,0,105,2,4.663439094112067,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407217865973329920,true,0,520,6,6.255750041753367,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407217865973329920,true,0,520,6,6.255750041753367,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407217865973329920,true,0,520,6,6.255750041753367,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407218583135997953,true,0,105,6,4.663439094112067,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407218583135997953,true,0,105,6,4.663439094112067,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407218583135997953,true,0,105,6,4.663439094112067,k,50,False,50,2,1.1,43,8.166666666666666,0.12,0.88,0.6795563653739031,2.1885714285714286
twitter15,407223928084766721,true,0,265,3,5.583496308781699,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407223928084766721,true,0,265,3,5.583496308781699,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407223928084766721,true,0,265,3,5.583496308781699,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407229989902225408,true,0,220,2,5.3981627015177525,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407229989902225408,true,0,220,2,5.3981627015177525,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407229989902225408,true,0,220,2,5.3981627015177525,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407231591191035904,true,0,158,5,5.0689042022202315,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407231591191035904,true,0,158,5,5.0689042022202315,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407231591191035904,true,0,158,5,5.0689042022202315,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407231740764508161,true,0,156,5,5.056245805348308,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407231740764508161,true,0,156,5,5.056245805348308,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407231740764508161,true,0,156,5,5.056245805348308,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407232661107642368,true,0,434,2,6.075346031088684,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter15,407232661107642368,true,0,434,2,6.075346031088684,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter15,407232661107642368,true,0,434,2,6.075346031088684,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter15,407233172380733441,true,0,231,4,5.44673737166631,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
